| 1220h | 00011000 | (18h)
| 1221h | 01101011 | (6Bh)
| 1222h | 00100101 | (25h)
| 1223h | 10011010 | (9Ah)
| 1224h | 10000110 | (86h)
| 1225h | 10111010 | (BAh)
| 1226h | 11000010 | (C2h)
| 1227h | 11000111 | (C7h)
| 1228h | 11100101 | (E5h)
| 1229h | 11000011 | (C3h)
| 122Ah | 10011100 | (9Ch)
| 122Bh | 00101011 | (2Bh)
| 122Ch | 01010111 | (57h)
| 122Dh | 10101010 | (AAh)
| 122Eh | 11011011 | (DBh)
| 122Fh | 10000100 | (84h)
| 1230h | 11000101 | (C5h)
| 1231h | 11010010 | (D2h)
| 1232h | 11000100 | (C4h)
| 1233h | 11100110 | (E6h)
| 1234h | 01011011 | (5Bh)
| 1235h | 01001010 | (4Ah)
| 1236h | 00011110 | (1Eh)
| 1237h | 00100100 | (24h)
| 1238h | 00111111 | (3Fh)
| 1239h | 10010100 | (94h)
| 123Ah | 10011101 | (9Dh)
| 123Bh | 01001001 | (49h)
| 123Ch | 00001001 | (09h)
| 123Dh | 11000010 | (C2h)
| 123Eh | 01110001 | (71h)
| 123Fh | 00101111 | (2Fh)
| 1240h | 11001110 | (CEh)
| 1241h | 00001011 | (0Bh)
| 1242h | 00011010 | (1Ah)
| 1243h | 01111010 | (7Ah)
| 1244h | 11111110 | (FEh)
| 1245h | 11000010 | (C2h)
| 1246h | 01001101 | (4Dh)
| 1247h | 10001000 | (88h)
| 1248h | 01011100 | (5Ch)
| 1249h | 01000100 | (44h)
| 124Ah | 10100001 | (A1h)
| 124Bh | 11100101 | (E5h)
| 124Ch | 00001100 | (0Ch)
| 124Dh | 01001100 | (4Ch)
| 124Eh | 11010100 | (D4h)
| 124Fh | 01000000 | (40h)
| 1250h | 11001001 | (C9h)
| 1251h | 01011110 | (5Eh)
| 1252h | 00010111 | (17h)
| 1253h | 00101101 | (2Dh)
| 1254h | 10101100 | (ACh)
| 1255h | 00011110 | (1Eh)
| 1256h | 00100101 | (25h)
| 1257h | 10110100 | (B4h)
| 1258h | 11010001 | (D1h)
| 1259h | 10101001 | (A9h)
| 125Ah | 10010111 | (97h)
| 125Bh | 11001111 | (CFh)
| 125Ch | 01011101 | (5Dh)
| 125Dh | 11101111 | (EFh)
| 125Eh | 01010111 | (57h)
| 125Fh | 10110000 | (B0h)
| 1260h | 11110110 | (F6h)
| 1261h | 00011111 | (1Fh)
| 1262h | 11010110 | (D6h)
| 1263h | 10010100 | (94h)
| 1264h | 10111000 | (B8h)
| 1265h | 00111010 | (3Ah)
| 1266h | 00000110 | (06h)
| 1267h | 11001111 | (CFh)
| 1268h | 11000101 | (C5h)
| 1269h | 10101100 | (ACh)
| 126Ah | 00111111 | (3Fh)
| 126Bh | 11000010 | (C2h)
| 126Ch | 10000110 | (86h)
| 126Dh | 11110111 | (F7h)
| 126Eh | 00110010 | (32h)
| 126Fh | 10110111 | (B7h)
| 1270h | 00001010 | (0Ah)
| 1271h | 10010001 | (91h)
| 1272h | 01000110 | (46h)
| 1273h | 10110111 | (B7h)
| 1274h | 10000011 | (83h)
| 1275h | 11100100 | (E4h)
| 1276h | 11110101 | (F5h)
| 1277h | 10110100 | (B4h)
| 1278h | 00111100 | (3Ch)
| 1279h | 01100001 | (61h)
| 127Ah | 11010011 | (D3h)
| 127Bh | 10111010 | (BAh)
| 127Ch | 01011110 | (5Eh)
| 127Dh | 01100000 | (60h)
| 127Eh | 11111010 | (FAh)
| 127Fh | 11100010 | (E2h)
| 1280h | 11100010 | (E2h)
| 1281h | 00010101 | (15h)
| 1282h | 10111111 | (BFh)
| 1283h | 10011100 | (9Ch)
| 1284h | 10101111 | (AFh)
| 1285h | 11110001 | (F1h)
| 1286h | 00011000 | (18h)
| 1287h | 00100011 | (23h)
| 1288h | 00101111 | (2Fh)
| 1289h | 01000010 | (42h)
| 128Ah | 10010110 | (96h)
| 128Bh | 11111110 | (FEh)
| 128Ch | 11111110 | (FEh)
| 128Dh | 11001100 | (CCh)
| 128Eh | 01110101 | (75h)
| 128Fh | 01001011 | (4Bh)
| 1290h | 00010010 | (12h)
| 1291h | 01010000 | (50h)
| 1292h | 10101011 | (ABh)
| 1293h | 10110010 | (B2h)
| 1294h | 00111101 | (3Dh)
| 1295h | 00100010 | (22h)
| 1296h | 00010101 | (15h)
| 1297h | 01100100 | (64h)
| 1298h | 10100000 | (A0h)
| 1299h | 01000001 | (41h)
| 129Ah | 00101101 | (2Dh)
| 129Bh | 00101110 | (2Eh)
| 129Ch | 11001110 | (CEh)
| 129Dh | 11110010 | (F2h)
| 129Eh | 00010011 | (13h)
| 129Fh | 10111110 | (BEh)
| 12A0h | 00111111 | (3Fh)
| 12A1h | 01100010 | (62h)
| 12A2h | 00110001 | (31h)
| 12A3h | 11011011 | (DBh)
| 12A4h | 00010001 | (11h)
| 12A5h | 01001001 | (49h)
| 12A6h | 10101110 | (AEh)
| 12A7h | 01011111 | (5Fh)
| 12A8h | 11001000 | (C8h)
| 12A9h | 11001011 | (CBh)
| 12AAh | 11011111 | (DFh)
| 12ABh | 10100111 | (A7h)
| 12ACh | 00000001 | (01h)
| 12ADh | 01110101 | (75h)
| 12AEh | 10010001 | (91h)
| 12AFh | 10110100 | (B4h)
| 12B0h | 11110100 | (F4h)
| 12B1h | 11101101 | (EDh)
| 12B2h | 10001111 | (8Fh)
| 12B3h | 11000010 | (C2h)
| 12B4h | 00001011 | (0Bh)
| 12B5h | 01100010 | (62h)
| 12B6h | 10100100 | (A4h)
| 12B7h | 01010101 | (55h)
| 12B8h | 11011010 | (DAh)
| 12B9h | 01100111 | (67h)
| 12BAh | 11101011 | (EBh)
| 12BBh | 00101000 | (28h)
| 12BCh | 11001001 | (C9h)
| 12BDh | 00110010 | (32h)
| 12BEh | 10001000 | (88h)
| 12BFh | 10110110 | (B6h)
| 12C0h | 10001101 | (8Dh)
| 12C1h | 10010110 | (96h)
| 12C2h | 11110100 | (F4h)
| 12C3h | 10011110 | (9Eh)
| 12C4h | 11110010 | (F2h)
| 12C5h | 01100111 | (67h)
| 12C6h | 11000100 | (C4h)
| 12C7h | 01011110 | (5Eh)
| 12C8h | 01101001 | (69h)
| 12C9h | 00011011 | (1Bh)
| 12CAh | 00111101 | (3Dh)
| 12CBh | 10010000 | (90h)
| 12CCh | 10101000 | (A8h)
| 12CDh | 11111101 | (FDh)
| 12CEh | 01011111 | (5Fh)
| 12CFh | 00110110 | (36h)
| 12D0h | 11001110 | (CEh)
| 12D1h | 11100010 | (E2h)
| 12D2h | 01111110 | (7Eh)
| 12D3h | 11100110 | (E6h)
| 12D4h | 00011000 | (18h)
| 12D5h | 10111011 | (BBh)
| 12D6h | 01111010 | (7Ah)
| 12D7h | 11000000 | (C0h)
| 12D8h | 01111001 | (79h)
| 12D9h | 11000100 | (C4h)
| 12DAh | 01110110 | (76h)
| 12DBh | 01100100 | (64h)
| 12DCh | 10100000 | (A0h)
| 12DDh | 00101011 | (2Bh)
| 12DEh | 11010000 | (D0h)
| 12DFh | 00110111 | (37h)
| 12E0h | 11011100 | (DCh)
| 12E1h | 00011000 | (18h)
| 12E2h | 11101101 | (EDh)
| 12E3h | 00111000 | (38h)
| 12E4h | 11101000 | (E8h)
| 12E5h | 11111010 | (FAh)
| 12E6h | 01100100 | (64h)
| 12E7h | 10111110 | (BEh)
| 12E8h | 00000011 | (03h)
| 12E9h | 00001110 | (0Eh)
| 12EAh | 11100001 | (E1h)
| 12EBh | 11110001 | (F1h)
| 12ECh | 00010001 | (11h)
| 12EDh | 00101011 | (2Bh)
| 12EEh | 11001011 | (CBh)
| 12EFh | 11010000 | (D0h)
| 12F0h | 00110000 | (30h)
| 12F1h | 10001100 | (8Ch)
| 12F2h | 10000010 | (82h)
| 12F3h | 00001110 | (0Eh)
| 12F4h | 10101011 | (ABh)
| 12F5h | 10111000 | (B8h)
| 12F6h | 01100110 | (66h)
| 12F7h | 11111011 | (FBh)
| 12F8h | 01110101 | (75h)
| 12F9h | 00100010 | (22h)
| 12FAh | 00011101 | (1Dh)
| 12FBh | 11001100 | (CCh)
| 12FCh | 01111000 | (78h)
| 12FDh | 10011110 | (9Eh)
| 12FEh | 01001100 | (4Ch)
| 12FFh | 10011001 | (99h)
| 1300h | 01010110 | (56h)
| 1301h | 00010001 | (11h)
| 1302h | 11011011 | (DBh)
| 1303h | 01000000 | (40h)
| 1304h | 01100011 | (63h)
| 1305h | 01100110 | (66h)
| 1306h | 01001010 | (4Ah)
| 1307h | 01111100 | (7Ch)
| 1308h | 11111101 | (FDh)
| 1309h | 11101101 | (EDh)
| 130Ah | 10010111 | (97h)
| 130Bh | 10011010 | (9Ah)
| 130Ch | 11110011 | (F3h)
| 130Dh | 01101010 | (6Ah)
| 130Eh | 11101010 | (EAh)
| 130Fh | 00101000 | (28h)
| 1310h | 01110001 | (71h)
| 1311h | 01101000 | (68h)
| 1312h | 11110111 | (F7h)
| 1313h | 11000000 | (C0h)
| 1314h | 01111000 | (78h)
| 1315h | 11000011 | (C3h)
| 1316h | 00000001 | (01h)
| 1317h | 10010111 | (97h)
| 1318h | 11111000 | (F8h)
| 1319h | 00110111 | (37h)
| 131Ah | 10101011 | (ABh)
| 131Bh | 10111100 | (BCh)
| 131Ch | 01110110 | (76h)
| 131Dh | 11001101 | (CDh)
| 131Eh | 10001011 | (8Bh)
| 131Fh | 00011101 | (1Dh)
| 1320h | 11011001 | (D9h)
| 1321h | 01110010 | (72h)
| 1322h | 01110101 | (75h)
| 1323h | 00100010 | (22h)
| 1324h | 11110010 | (F2h)
| 1325h | 10101001 | (A9h)
| 1326h | 11001101 | (CDh)
| 1327h | 10101001 | (A9h)
| 1328h | 00001111 | (0Fh)
| 1329h | 00101111 | (2Fh)
| 132Ah | 11011011 | (DBh)
| 132Bh | 00100001 | (21h)
| 132Ch | 00101010 | (2Ah)
| 132Dh | 01100001 | (61h)
| 132Eh | 10111110 | (BEh)
| 132Fh | 01100100 | (64h)
| 1330h | 10111000 | (B8h)
| 1331h | 11000001 | (C1h)
| 1332h | 10011010 | (9Ah)
| 1333h | 10000010 | (82h)
| 1334h | 00101110 | (2Eh)
| 1335h | 00110111 | (37h)
| 1336h | 01110001 | (71h)
| 1337h | 11010010 | (D2h)
| 1338h | 01110010 | (72h)
| 1339h | 01010011 | (53h)
| 133Ah | 00000111 | (07h)
| 133Bh | 10101101 | (ADh)
| 133Ch | 00001001 | (09h)
| 133Dh | 11001110 | (CEh)
| 133Eh | 01110110 | (76h)
| 133Fh | 01100111 | (67h)
| 1340h | 01100000 | (60h)
| 1341h | 01111010 | (7Ah)
| 1342h | 01010110 | (56h)
| 1343h | 01001001 | (49h)
| 1344h | 10111011 | (BBh)
| 1345h | 10000111 | (87h)
| 1346h | 00100011 | (23h)
| 1347h | 01100011 | (63h)
| 1348h | 00100000 | (20h)
| 1349h | 11001011 | (CBh)
| 134Ah | 01111100 | (7Ch)
| 134Bh | 01011010 | (5Ah)
| 134Ch | 01100101 | (65h)
| 134Dh | 00001010 | (0Ah)
| 134Eh | 00111101 | (3Dh)
| 134Fh | 10011010 | (9Ah)
| 1350h | 00011010 | (1Ah)
| 1351h | 00001001 | (09h)
| 1352h | 10011011 | (9Bh)
| 1353h | 11100011 | (E3h)
| 1354h | 01100000 | (60h)
| 1355h | 11011000 | (D8h)
| 1356h | 10100100 | (A4h)
| 1357h | 01111111 | (7Fh)
| 1358h | 10000001 | (81h)
| 1359h | 00100011 | (23h)
| 135Ah | 01000100 | (44h)
| 135Bh | 00111101 | (3Dh)
| 135Ch | 01100011 | (63h)
| 135Dh | 00100000 | (20h)
| 135Eh | 00001100 | (0Ch)
| 135Fh | 11110101 | (F5h)
| 1360h | 00000010 | (02h)
| 1361h | 11000001 | (C1h)
| 1362h | 11000001 | (C1h)
| 1363h | 11011110 | (DEh)
| 1364h | 01001010 | (4Ah)
| 1365h | 01001111 | (4Fh)
| 1366h | 01101101 | (6Dh)
| 1367h | 11001110 | (CEh)
| 1368h | 11111100 | (FCh)
| 1369h | 00111100 | (3Ch)
| 136Ah | 10101010 | (AAh)
| 136Bh | 10011011 | (9Bh)
| 136Ch | 00001001 | (09h)
| 136Dh | 01101110 | (6Eh)
| 136Eh | 10110010 | (B2h)
| 136Fh | 10000110 | (86h)
| 1370h | 01000000 | (40h)
| 1371h | 10001111 | (8Fh)
| 1372h | 10100011 | (A3h)
| 1373h | 10000111 | (87h)
| 1374h | 00001000 | (08h)
| 1375h | 01001000 | (48h)
| 1376h | 00111010 | (3Ah)
| 1377h | 10011111 | (9Fh)
| 1378h | 11100000 | (E0h)
| 1379h | 01001100 | (4Ch)
| 137Ah | 01100100 | (64h)
| 137Bh | 01010000 | (50h)
| 137Ch | 01111011 | (7Bh)
| 137Dh | 01111101 | (7Dh)
| 137Eh | 01000111 | (47h)
| 137Fh | 10100000 | (A0h)
| 1380h | 00110001 | (31h)
| 1381h | 01011110 | (5Eh)
| 1382h | 11010110 | (D6h)
| 1383h | 10110001 | (B1h)
| 1384h | 01100010 | (62h)
| 1385h | 01111001 | (79h)
| 1386h | 10101111 | (AFh)
| 1387h | 01011011 | (5Bh)
| 1388h | 11110000 | (F0h)
| 1389h | 10101011 | (ABh)
| 138Ah | 01111001 | (79h)
| 138Bh | 01111000 | (78h)
| 138Ch | 11110111 | (F7h)
| 138Dh | 10100100 | (A4h)
| 138Eh | 01000001 | (41h)
| 138Fh | 00010011 | (13h)
| 1390h | 11001001 | (C9h)
| 1391h | 00110110 | (36h)
| 1392h | 01111010 | (7Ah)
| 1393h | 11000100 | (C4h)
| 1394h | 01111000 | (78h)
| 1395h | 10110010 | (B2h)
| 1396h | 01000010 | (42h)
| 1397h | 10000011 | (83h)
| 1398h | 00011100 | (1Ch)
| 1399h | 00010100 | (14h)
| 139Ah | 00000001 | (01h)
| 139Bh | 10001101 | (8Dh)
| 139Ch | 11101111 | (EFh)
| 139Dh | 00011011 | (1Bh)
| 139Eh | 10001001 | (89h)
| 139Fh | 01010011 | (53h)
| 13A0h | 01101111 | (6Fh)
| 13A1h | 11001011 | (CBh)
| 13A2h | 11100111 | (E7h)
| 13A3h | 10100111 | (A7h)
| 13A4h | 10001000 | (88h)
| 13A5h | 11110000 | (F0h)
| 13A6h | 10100101 | (A5h)
| 13A7h | 11011100 | (DCh)
| 13A8h | 11010100 | (D4h)
| 13A9h | 10001010 | (8Ah)
| 13AAh | 00110001 | (31h)
| 13ABh | 11110011 | (F3h)
| 13ACh | 11001111 | (CFh)
| 13ADh | 10110011 | (B3h)
| 13AEh | 11010001 | (D1h)
| 13AFh | 10110110 | (B6h)
| 13B0h | 11000100 | (C4h)
| 13B1h | 00001100 | (0Ch)
| 13B2h | 11011001 | (D9h)
| 13B3h | 01000110 | (46h)
| 13B4h | 10001110 | (8Eh)
| 13B5h | 00111111 | (3Fh)
| 13B6h | 11010011 | (D3h)
| 13B7h | 11100010 | (E2h)
| 13B8h | 11010100 | (D4h)
| 13B9h | 01000010 | (42h)
| 13BAh | 00110100 | (34h)
| 13BBh | 00111101 | (3Dh)
| 13BCh | 11111010 | (FAh)
| 13BDh | 01101100 | (6Ch)
| 13BEh | 01000000 | (40h)
| 13BFh | 10101101 | (ADh)
| 13C0h | 10010001 | (91h)
| 13C1h | 10010001 | (91h)
| 13C2h | 00000110 | (06h)
| 13C3h | 01100001 | (61h)
| 13C4h | 00001010 | (0Ah)
| 13C5h | 01001001 | (49h)
| 13C6h | 10011110 | (9Eh)
| 13C7h | 11101101 | (EDh)
| 13C8h | 00010000 | (10h)
| 13C9h | 10101001 | (A9h)
| 13CAh | 10100000 | (A0h)
| 13CBh | 00110101 | (35h)
| 13CCh | 00101000 | (28h)
| 13CDh | 01100000 | (60h)
| 13CEh | 00011101 | (1Dh)
| 13CFh | 11000101 | (C5h)
| 13D0h | 01000101 | (45h)
| 13D1h | 01111101 | (7Dh)
| 13D2h | 10010111 | (97h)
| 13D3h | 10010001 | (91h)
| 13D4h | 00111101 | (3Dh)
| 13D5h | 00011100 | (1Ch)
| 13D6h | 00100111 | (27h)
| 13D7h | 01010000 | (50h)
| 13D8h | 01100110 | (66h)
| 13D9h | 11100100 | (E4h)
| 13DAh | 00011000 | (18h)
| 13DBh | 01011110 | (5Eh)
| 13DCh | 01011010 | (5Ah)
| 13DDh | 00100000 | (20h)
| 13DEh | 11011010 | (DAh)
| 13DFh | 00110001 | (31h)
| 13E0h | 10100001 | (A1h)
| 13E1h | 10111001 | (B9h)
| 13E2h | 10101011 | (ABh)
| 13E3h | 10111011 | (BBh)
| 13E4h | 10011111 | (9Fh)
| 13E5h | 01010000 | (50h)
| 13E6h | 00011110 | (1Eh)
| 13E7h | 01100010 | (62h)
| 13E8h | 01011001 | (59h)
| 13E9h | 00001110 | (0Eh)
| 13EAh | 00010010 | (12h)
| 13EBh | 11100110 | (E6h)
| 13ECh | 10100101 | (A5h)
| 13EDh | 10011011 | (9Bh)
| 13EEh | 10101001 | (A9h)
| 13EFh | 10011101 | (9Dh)
| 13F0h | 10100011 | (A3h)
| 13F1h | 11001110 | (CEh)
| 13F2h | 00100110 | (26h)
| 13F3h | 00001100 | (0Ch)
| 13F4h | 00100010 | (22h)
| 13F5h | 01010100 | (54h)
| 13F6h | 11101010 | (EAh)
| 13F7h | 10011001 | (99h)
| 13F8h | 01101101 | (6Dh)
| 13F9h | 11101101 | (EDh)
| 13FAh | 11010010 | (D2h)
| 13FBh | 01111011 | (7Bh)
| 13FCh | 11101111 | (EFh)
| 13FDh | 00000111 | (07h)
| 13FEh | 11000101 | (C5h)
| 13FFh | 01110100 | (74h)
| 1400h | 00110000 | (30h)
| 1401h | 01100100 | (64h)
| 1402h | 00111110 | (3Eh)
| 1403h | 10110101 | (B5h)
| 1404h | 10101001 | (A9h)
| 1405h | 00110000 | (30h)
| 1406h | 10001011 | (8Bh)
| 1407h | 10101000 | (A8h)
| 1408h | 10110110 | (B6h)
| 1409h | 01100011 | (63h)
| 140Ah | 00001111 | (0Fh)
| 140Bh | 01011110 | (5Eh)
| 140Ch | 01001001 | (49h)
| 140Dh | 00101010 | (2Ah)
| 140Eh | 10000111 | (87h)
| 140Fh | 10101010 | (AAh)
| 1410h | 01011101 | (5Dh)
| 1411h | 10001001 | (89h)
| 1412h | 10101011 | (ABh)
| 1413h | 11110110 | (F6h)
| 1414h | 00101100 | (2Ch)
| 1415h | 01110111 | (77h)
| 1416h | 11010101 | (D5h)
| 1417h | 00111101 | (3Dh)
| 1418h | 10000110 | (86h)
| 1419h | 10101101 | (ADh)
| 141Ah | 01110011 | (73h)
| 141Bh | 11110101 | (F5h)
| 141Ch | 01110110 | (76h)
| 141Dh | 01100000 | (60h)
| 141Eh | 11010000 | (D0h)
| 141Fh | 10001111 | (8Fh)
| 1420h | 01110000 | (70h)
| 1421h | 10001111 | (8Fh)
| 1422h | 01011101 | (5Dh)
| 1423h | 01011000 | (58h)
| 1424h | 11100111 | (E7h)
| 1425h | 01000011 | (43h)
| 1426h | 10100011 | (A3h)
| 1427h | 00111010 | (3Ah)
| 1428h | 10001100 | (8Ch)
| 1429h | 10011111 | (9Fh)
| 142Ah | 11100001 | (E1h)
| 142Bh | 11011000 | (D8h)
| 142Ch | 01001110 | (4Eh)
| 142Dh | 10101110 | (AEh)
| 142Eh | 10001111 | (8Fh)
| 142Fh | 11001100 | (CCh)
| 1430h | 11100010 | (E2h)
| 1431h | 10101110 | (AEh)
| 1432h | 00011001 | (19h)
| 1433h | 11110100 | (F4h)
| 1434h | 01011001 | (59h)
| 1435h | 00100010 | (22h)
| 1436h | 01010101 | (55h)
| 1437h | 01010101 | (55h)
| 1438h | 01011011 | (5Bh)
| 1439h | 01101000 | (68h)
| 143Ah | 10001111 | (8Fh)
| 143Bh | 11111001 | (F9h)
| 143Ch | 01001000 | (48h)
| 143Dh | 01100110 | (66h)
| 143Eh | 00111100 | (3Ch)
| 143Fh | 11110110 | (F6h)
| 1440h | 10111100 | (BCh)
| 1441h | 00011111 | (1Fh)
| 1442h | 00111111 | (3Fh)
| 1443h | 10111000 | (B8h)
| 1444h | 11101110 | (EEh)
| 1445h | 01111001 | (79h)
| 1446h | 01001011 | (4Bh)
| 1447h | 01110100 | (74h)
| 1448h | 11010100 | (D4h)
| 1449h | 01010010 | (52h)
| 144Ah | 10101011 | (ABh)
| 144Bh | 01111001 | (79h)
| 144Ch | 11011001 | (D9h)
| 144Dh | 00100100 | (24h)
| 144Eh | 00010101 | (15h)
| 144Fh | 01101100 | (6Ch)
| 1450h | 00110011 | (33h)
| 1451h | 11011101 | (DDh)
| 1452h | 11110011 | (F3h)
| 1453h | 11101100 | (ECh)
| 1454h | 10110101 | (B5h)
| 1455h | 00101001 | (29h)
| 1456h | 00101010 | (2Ah)
| 1457h | 11111000 | (F8h)
| 1458h | 01111011 | (7Bh)
| 1459h | 10001101 | (8Dh)
| 145Ah | 01001010 | (4Ah)
| 145Bh | 01100110 | (66h)
| 145Ch | 10011110 | (9Eh)
| 145Dh | 00110011 | (33h)
| 145Eh | 10010000 | (90h)
| 145Fh | 10111110 | (BEh)
| 1460h | 00110011 | (33h)
| 1461h | 11000111 | (C7h)
| 1462h | 00110000 | (30h)
| 1463h | 10011010 | (9Ah)
| 1464h | 10110101 | (B5h)
| 1465h | 01111011 | (7Bh)
| 1466h | 01100101 | (65h)
| 1467h | 10010110 | (96h)
| 1468h | 01001010 | (4Ah)
| 1469h | 01000101 | (45h)
| 146Ah | 10010111 | (97h)
| 146Bh | 01110100 | (74h)
| 146Ch | 01101000 | (68h)
| 146Dh | 11101000 | (E8h)
| 146Eh | 10001100 | (8Ch)
| 146Fh | 11100011 | (E3h)
| 1470h | 10100111 | (A7h)
| 1471h | 01101101 | (6Dh)
| 1472h | 01100110 | (66h)
| 1473h | 01010100 | (54h)
| 1474h | 01100011 | (63h)
| 1475h | 10101111 | (AFh)
| 1476h | 01111101 | (7Dh)
| 1477h | 01000101 | (45h)
| 1478h | 00101100 | (2Ch)
| 1479h | 01110111 | (77h)
| 147Ah | 10110100 | (B4h)
| 147Bh | 01110000 | (70h)
| 147Ch | 00110100 | (34h)
| 147Dh | 10000010 | (82h)
| 147Eh | 00110010 | (32h)
| 147Fh | 00101010 | (2Ah)
| 1480h | 01010111 | (57h)
| 1481h | 01011101 | (5Dh)
| 1482h | 00110100 | (34h)
| 1483h | 00001001 | (09h)
| 1484h | 10110000 | (B0h)
| 1485h | 10111010 | (BAh)
| 1486h | 00111111 | (3Fh)
| 1487h | 01110100 | (74h)
| 1488h | 11010110 | (D6h)
| 1489h | 10101100 | (ACh)
| 148Ah | 10101001 | (A9h)
| 148Bh | 01011000 | (58h)
| 148Ch | 11110000 | (F0h)
| 148Dh | 11101111 | (EFh)
| 148Eh | 00001111 | (0Fh)
| 148Fh | 00011100 | (1Ch)
| 1490h | 10010011 | (93h)
| 1491h | 01010110 | (56h)
| 1492h | 00111111 | (3Fh)
| 1493h | 11000010 | (C2h)
| 1494h | 10010011 | (93h)
| 1495h | 01001100 | (4Ch)
| 1496h | 10000011 | (83h)
| 1497h | 01010010 | (52h)
| 1498h | 10011010 | (9Ah)
| 1499h | 11101110 | (EEh)
| 149Ah | 10100110 | (A6h)
| 149Bh | 01110100 | (74h)
| 149Ch | 01100001 | (61h)
| 149Dh | 01110111 | (77h)
| 149Eh | 11100011 | (E3h)
| 149Fh | 11010111 | (D7h)
| 14A0h | 01101101 | (6Dh)
| 14A1h | 11000000 | (C0h)
| 14A2h | 00010001 | (11h)
| 14A3h | 00011001 | (19h)
| 14A4h | 00000010 | (02h)
| 14A5h | 01110101 | (75h)
| 14A6h | 11101101 | (EDh)
| 14A7h | 11001011 | (CBh)
| 14A8h | 00010100 | (14h)
| 14A9h | 10110111 | (B7h)
| 14AAh | 11110110 | (F6h)
| 14ABh | 11000010 | (C2h)
| 14ACh | 10100011 | (A3h)
| 14ADh | 01001100 | (4Ch)
| 14AEh | 01000000 | (40h)
| 14AFh | 10111100 | (BCh)
| 14B0h | 01010000 | (50h)
| 14B1h | 10111110 | (BEh)
| 14B2h | 11011000 | (D8h)
| 14B3h | 00000001 | (01h)
| 14B4h | 11111011 | (FBh)
| 14B5h | 01101111 | (6Fh)
| 14B6h | 00010111 | (17h)
| 14B7h | 11110011 | (F3h)
| 14B8h | 00101011 | (2Bh)
| 14B9h | 00110010 | (32h)
| 14BAh | 11000101 | (C5h)
| 14BBh | 11010010 | (D2h)
| 14BCh | 00011000 | (18h)
| 14BDh | 10100000 | (A0h)
| 14BEh | 00010100 | (14h)
| 14BFh | 01011011 | (5Bh)
| 14C0h | 01100110 | (66h)
| 14C1h | 10110011 | (B3h)
| 14C2h | 11100000 | (E0h)
| 14C3h | 11010110 | (D6h)
| 14C4h | 11010011 | (D3h)
| 14C5h | 10111001 | (B9h)
| 14C6h | 11001001 | (C9h)
| 14C7h | 01101101 | (6Dh)
| 14C8h | 00111110 | (3Eh)
| 14C9h | 10100010 | (A2h)
| 14CAh | 01100110 | (66h)
| 14CBh | 01110010 | (72h)
| 14CCh | 00100111 | (27h)
| 14CDh | 00100111 | (27h)
| 14CEh | 00111110 | (3Eh)
| 14CFh | 01110011 | (73h)
| 14D0h | 01010011 | (53h)
| 14D1h | 01000010 | (42h)
| 14D2h | 01101110 | (6Eh)
| 14D3h | 10001110 | (8Eh)
| 14D4h | 11010101 | (D5h)
| 14D5h | 11101010 | (EAh)
| 14D6h | 00101011 | (2Bh)
| 14D7h | 11100111 | (E7h)
| 14D8h | 00010111 | (17h)
| 14D9h | 10000001 | (81h)
| 14DAh | 01000110 | (46h)
| 14DBh | 01100011 | (63h)
| 14DCh | 00101100 | (2Ch)
| 14DDh | 00111000 | (38h)
| 14DEh | 01010000 | (50h)
| 14DFh | 10110101 | (B5h)
| 14E0h | 01111011 | (7Bh)
| 14E1h | 11101111 | (EFh)
| 14E2h | 00010010 | (12h)
| 14E3h | 10110110 | (B6h)
| 14E4h | 00100010 | (22h)
| 14E5h | 01011111 | (5Fh)
| 14E6h | 01011000 | (58h)
| 14E7h | 01011010 | (5Ah)
| 14E8h | 11110000 | (F0h)
| 14E9h | 00101101 | (2Dh)
| 14EAh | 00001110 | (0Eh)
| 14EBh | 10011000 | (98h)
| 14ECh | 10111100 | (BCh)
| 14EDh | 10011010 | (9Ah)
| 14EEh | 10110001 | (B1h)
| 14EFh | 10100001 | (A1h)
| 14F0h | 10011100 | (9Ch)
| 14F1h | 01101000 | (68h)
| 14F2h | 11000110 | (C6h)
| 14F3h | 01101101 | (6Dh)
| 14F4h | 00111001 | (39h)
| 14F5h | 10011101 | (9Dh)
| 14F6h | 10110011 | (B3h)
| 14F7h | 01010100 | (54h)
| 14F8h | 10100101 | (A5h)
| 14F9h | 11111101 | (FDh)
| 14FAh | 00101001 | (29h)
| 14FBh | 11011010 | (DAh)
| 14FCh | 10101001 | (A9h)
| 14FDh | 01010001 | (51h)
| 14FEh | 10000101 | (85h)
| 14FFh | 10000011 | (83h)
| 1500h | 01000001 | (41h)
| 1501h | 01000010 | (42h)
| 1502h | 11101000 | (E8h)
| 1503h | 11000110 | (C6h)
| 1504h | 00001110 | (0Eh)
| 1505h | 10011100 | (9Ch)
| 1506h | 10101011 | (ABh)
| 1507h | 11100010 | (E2h)
| 1508h | 11110011 | (F3h)
| 1509h | 11010101 | (D5h)
| 150Ah | 10001111 | (8Fh)
| 150Bh | 01101000 | (68h)
| 150Ch | 00111101 | (3Dh)
| 150Dh | 11001011 | (CBh)
| 150Eh | 00000110 | (06h)
| 150Fh | 01111101 | (7Dh)
| 1510h | 00001110 | (0Eh)
| 1511h | 11001001 | (C9h)
| 1512h | 10001010 | (8Ah)
| 1513h | 01100001 | (61h)
| 1514h | 01010101 | (55h)
